0, 0, (0.000, 0.000, 0.000)
108.9913, 11963, (-0.781, 0.000, 0.059)
109.0069, 11964, (-0.781, 0.000, 0.059)
109.0161, 11965, (-0.781, 0.000, 0.059)
109.0282, 11966, (-0.784, 0.000, 0.053)
109.0424, 11967, (-0.784, 0.000, 0.053)
109.052, 11968, (-0.784, 0.000, 0.053)
109.0601, 11969, (-0.784, 0.000, 0.053)
109.0719, 11970, (-0.788, 0.000, 0.047)
109.0869, 11971, (-0.788, 0.000, 0.047)
109.0942, 11972, (-0.788, 0.000, 0.047)
109.1076, 11973, (-0.791, 0.000, 0.041)
109.1222, 11974, (-0.791, 0.000, 0.041)
109.1286, 11975, (-0.791, 0.000, 0.041)
109.1368, 11976, (-0.791, 0.000, 0.041)
109.1424, 11977, (-0.791, 0.000, 0.041)
109.1504, 11978, (-0.791, 0.000, 0.041)
109.1582, 11979, (-0.791, 0.000, 0.041)
109.1672, 11980, (-0.791, 0.000, 0.041)
109.1749, 11981, (-0.791, 0.000, 0.041)
109.1851, 11982, (-0.791, 0.000, 0.041)
109.1929, 11983, (-0.791, 0.000, 0.041)
109.2018, 11984, (-0.791, 0.000, 0.041)
109.2085, 11985, (-0.791, 0.000, 0.041)
109.221, 11986, (-0.795, 0.000, 0.035)
109.2353, 11987, (-0.795, 0.000, 0.035)
109.2419, 11988, (-0.795, 0.000, 0.035)
109.251, 11989, (-0.795, 0.000, 0.035)
109.2589, 11990, (-0.795, 0.000, 0.035)
109.2675, 11991, (-0.795, 0.000, 0.035)
109.2751, 11992, (-0.795, 0.000, 0.035)
109.2849, 11993, (-0.795, 0.000, 0.035)
109.2955, 11994, (-0.798, 0.000, 0.029)
109.3078, 11995, (-0.798, 0.000, 0.029)
109.3159, 11996, (-0.798, 0.000, 0.029)
109.3231, 11997, (-0.798, 0.000, 0.029)
109.331, 11998, (-0.798, 0.000, 0.029)
109.3396, 11999, (-0.798, 0.000, 0.029)
109.3479, 12000, (-0.798, 0.000, 0.029)
109.3593, 12001, (-0.795, 0.000, 0.035)
109.3761, 12002, (-0.798, 0.000, 0.029)
109.3907, 12003, (-0.798, 0.000, 0.029)
109.3991, 12004, (-0.798, 0.000, 0.029)
109.4067, 12005, (-0.798, 0.000, 0.029)
109.4156, 12006, (-0.798, 0.000, 0.029)
109.4233, 12007, (-0.798, 0.000, 0.029)
109.4357, 12008, (-0.802, 0.000, 0.023)
109.4499, 12009, (-0.802, 0.000, 0.023)
109.4568, 12010, (-0.802, 0.000, 0.023)
109.467, 12011, (-0.802, 0.000, 0.023)
109.4748, 12012, (-0.802, 0.000, 0.023)
109.4844, 12013, (-0.802, 0.000, 0.023)
109.4918, 12014, (-0.802, 0.000, 0.023)
109.5004, 12015, (-0.802, 0.000, 0.023)
109.5077, 12016, (-0.802, 0.000, 0.023)
109.5156, 12017, (-0.802, 0.000, 0.023)
109.5231, 12018, (-0.802, 0.000, 0.023)
109.5327, 12019, (-0.802, 0.000, 0.023)
109.5402, 12020, (-0.802, 0.000, 0.023)
109.548, 12021, (-0.802, 0.000, 0.023)
109.5557, 12022, (-0.802, 0.000, 0.023)
109.5659, 12023, (-0.802, 0.000, 0.023)
109.5727, 12024, (-0.802, 0.000, 0.023)
109.5821, 12025, (-0.802, 0.000, 0.023)
109.5901, 12026, (-0.802, 0.000, 0.023)
109.6008, 12027, (-0.805, 0.000, 0.017)
109.6145, 12028, (-0.805, 0.000, 0.017)
109.6206, 12029, (-0.805, 0.000, 0.017)
109.628, 12030, (-0.805, 0.000, 0.017)
109.6355, 12031, (-0.805, 0.000, 0.017)
109.6429, 12032, (-0.805, 0.000, 0.017)
109.6526, 12033, (-0.805, 0.000, 0.017)
109.6608, 12034, (-0.805, 0.000, 0.017)
109.6691, 12035, (-0.805, 0.000, 0.017)
109.6759, 12036, (-0.805, 0.000, 0.017)
109.6841, 12037, (-0.805, 0.000, 0.017)
109.6917, 12038, (-0.805, 0.000, 0.017)
109.6998, 12039, (-0.805, 0.000, 0.017)
109.7075, 12040, (-0.805, 0.000, 0.017)
109.7168, 12041, (-0.805, 0.000, 0.017)
109.7242, 12042, (-0.805, 0.000, 0.017)
109.7328, 12043, (-0.805, 0.000, 0.017)
109.7407, 12044, (-0.805, 0.000, 0.017)
109.7499, 12045, (-0.805, 0.000, 0.017)
109.7572, 12046, (-0.805, 0.000, 0.017)
109.7663, 12047, (-0.805, 0.000, 0.017)
109.7741, 12048, (-0.805, 0.000, 0.017)
109.7843, 12049, (-0.805, 0.000, 0.017)
109.792, 12050, (-0.805, 0.000, 0.017)
109.8012, 12051, (-0.805, 0.000, 0.017)
109.8092, 12052, (-0.805, 0.000, 0.017)
109.8188, 12053, (-0.805, 0.000, 0.017)
109.8266, 12054, (-0.805, 0.000, 0.017)
109.8349, 12055, (-0.805, 0.000, 0.017)
109.842, 12056, (-0.805, 0.000, 0.017)
109.8521, 12057, (-0.805, 0.000, 0.017)
109.8594, 12058, (-0.805, 0.000, 0.017)
109.8682, 12059, (-0.805, 0.000, 0.017)
109.8754, 12060, (-0.805, 0.000, 0.017)
109.8833, 12061, (-0.805, 0.000, 0.017)
109.8906, 12062, (-0.805, 0.000, 0.017)
109.8987, 12063, (-0.805, 0.000, 0.017)
109.9152, 12064, (-0.805, 0.000, 0.017)
